"object_number","object_name","dimensions","reproduction.path"
"NK108","vitrinekast","hoogte 176 cm; breedte 112 cm; ""diepte / diameter"" 42 cm","NK_collectie/images_remove_frame/6eeedffa-05f5-c881-8c13-4dd6d5aecf87.jpg"
"NK108","vitrinekast","hoogte 176 cm; breedte 112 cm; ""diepte / diameter"" 42 cm","NK_collectie/images_remove_frame/697f0ef9-558d-1bff-e5ac-e7c328d76a58.jpg"
"NK1080","Karabagh-tapijt","hoogte 550 cm; breedte 112 cm","NK_collectie/images_remove_frame/24605852-b3c2-b96d-b71b-4e78983dbe89.jpg"
"NK1082","Tekke-tapijt","hoogte 192 cm; breedte 110 cm","NK_collectie/images_remove_frame/eba85d6e-d6fe-f70b-695b-b45e5a6031ff.jpg"
"NK1083","Ersari-tapijt","hoogte 180 cm; breedte 110 cm","NK_collectie/images_remove_frame/a59c538c-0b07-0566-5db4-97a1a995db2f.jpg"
"NK1083","Ersari-tapijt","hoogte 180 cm; breedte 110 cm","NK_collectie/images_remove_frame/5a87f060-97bd-c795-26a5-0d4d443d32c1.jpg"
"NK1083","Ersari-tapijt","hoogte 180 cm; breedte 110 cm","NK_collectie/images_remove_frame/003ba5dc-2ebc-273f-5a53-ee76a86e7f6f.jpg"
"NK1083","Ersari-tapijt","hoogte 180 cm; breedte 110 cm","NK_collectie/images_remove_frame/ab3f8953-eb9d-ada7-3fc4-e83f3225ce8d.jpg"
"NK1083","Ersari-tapijt","hoogte 180 cm; breedte 110 cm","NK_collectie/images_remove_frame/4886f30f-ab9d-891e-7c67-6b8b54c1e76f.jpg"
"NK1083","Ersari-tapijt","hoogte 180 cm; breedte 110 cm","NK_collectie/images_remove_frame/cbfecc40-ed05-bce4-6dec-24ff98ea70de.jpg"
"NK1084","Heriz-tapijt","hoogte 362 cm; breedte 260 cm","NK_collectie/images_remove_frame/710b3eb9-6f4e-14bd-1fe0-213891e47205.jpg"
"NK1084","Heriz-tapijt","hoogte 362 cm; breedte 260 cm","NK_collectie/images_remove_frame/f8ee1e06-d8e6-73c2-7e88-9f070d3107f3.jpg"
"NK1084","Heriz-tapijt","hoogte 362 cm; breedte 260 cm","NK_collectie/images_remove_frame/48a6a54b-a30a-f420-180f-f041e70f3cb4.jpg"
"NK1084","Heriz-tapijt","hoogte 362 cm; breedte 260 cm","NK_collectie/images_remove_frame/6a840dee-d59d-539c-03b7-cb461adc20c6.jpg"
"NK1084","Heriz-tapijt","hoogte 362 cm; breedte 260 cm","NK_collectie/images_remove_frame/69eda584-3879-bcd7-5889-fc41a9d77944.jpg"
"NK1086","Ersari-tapijt","hoogte 402 cm; breedte 276.5 cm","NK_collectie/images_remove_frame/7484deec-f3ab-830b-55e1-9053937b7f68.jpg"
"NK1086","Ersari-tapijt","hoogte 402 cm; breedte 276.5 cm","NK_collectie/images_remove_frame/cc836e05-12fa-597b-4caa-39b4726d07fd.jpg"
"NK1086","Ersari-tapijt","hoogte 402 cm; breedte 276.5 cm","NK_collectie/images_remove_frame/57479da3-bf7b-3fa7-6680-191ab3d6ce76.jpg"
"NK1086","Ersari-tapijt","hoogte 402 cm; breedte 276.5 cm","NK_collectie/images_remove_frame/6118fcef-72bc-6d2c-6751-010692d62d40.jpg"
"NK1086","Ersari-tapijt","hoogte 402 cm; breedte 276.5 cm","NK_collectie/images_remove_frame/6118fcef-72bc-6d2c-6751-010692d62d40.jpg"
"NK1088","Kaukasisch tapijt","hoogte 194 cm; breedte 129 cm","NK_collectie/images_remove_frame/1e12eaaf-b1e4-519d-9bc1-fce3c12525d2.jpg"
"NK1088","Kaukasisch tapijt","hoogte 194 cm; breedte 129 cm","NK_collectie/images_remove_frame/57158226-0288-66c6-d650-3963db67c9a2.jpg"
"NK1088","Kaukasisch tapijt","hoogte 194 cm; breedte 129 cm","NK_collectie/images_remove_frame/a384ad2d-27d9-7b24-e5e7-ed76e4942c81.jpg"
"NK1090","Afghaans tapijt","hoogte 305 cm; breedte 220 cm","NK_collectie/images_remove_frame/2b84eb5a-687c-b656-8439-8b24770fc3e7.jpg"
"NK1090","Afghaans tapijt","hoogte 305 cm; breedte 220 cm","NK_collectie/images_remove_frame/0df654f5-eec3-e991-c2a5-b2a336f2e240.jpg"
"NK1090","Afghaans tapijt","hoogte 305 cm; breedte 220 cm","NK_collectie/images_remove_frame/97fae3dc-e235-68e6-2171-f41b851c0c54.jpg"
"NK1092","Karabagh-tapijt","hoogte 257 cm; breedte 123 cm","NK_collectie/images_remove_frame/06effdbe-c3a8-20f7-e6cc-b299570e0cd5.jpg"
"NK1094","Tekke-tapijt","hoogte 146 cm; breedte 73 cm","NK_collectie/images_remove_frame/39f2ad4c-1793-fb5b-1ae8-974ce67d70c0.jpg"
"NK1095","Afghaan-tapijt","hoogte 360 cm; breedte 258 cm","NK_collectie/images_remove_frame/21d0d7df-22bf-d8e5-708e-08b7a37862e4.jpg"
"NK1095","Afghaan-tapijt","hoogte 360 cm; breedte 258 cm","NK_collectie/images_remove_frame/a30b9120-0270-70d7-f097-62fb73f8e4bc.jpg"
"NK1095","Afghaan-tapijt","hoogte 360 cm; breedte 258 cm","NK_collectie/images_remove_frame/dca6a55d-6923-7d4d-0f7a-9af41743475e.jpg"
"NK1095","Afghaan-tapijt","hoogte 360 cm; breedte 258 cm","NK_collectie/images_remove_frame/4192975f-808e-352d-8fdd-b41bed031a56.jpg"
"NK1095","Afghaan-tapijt","hoogte 360 cm; breedte 258 cm","NK_collectie/images_remove_frame/4192975f-808e-352d-8fdd-b41bed031a56.jpg"
"NK1097","ikatdoek","hoogte 221 cm; breedte 96.5 cm","NK_collectie/images_remove_frame/eead45d8-41be-74f7-b9a7-bda4ef282a4e.jpg"
"NK110","trektafel","hoogte 75 cm; breedte 235 cm; diepte 98 cm","NK_collectie/images_remove_frame/4d2e6814-ca1a-9f0e-88bf-facf4bc61d7f.jpg"
"NK110","trektafel","hoogte 75 cm; breedte 235 cm; diepte 98 cm","NK_collectie/images_remove_frame/1e4692c8-fa98-d208-ba7e-7410d2c18c14.jpg"
"NK110","trektafel","hoogte 75 cm; breedte 235 cm; diepte 98 cm","NK_collectie/images_remove_frame/3cc5b071-f52a-e387-b8a1-df571972ee8e.jpg"
"NK110","trektafel","hoogte 75 cm; breedte 235 cm; diepte 98 cm","NK_collectie/images_remove_frame/5825504e-0df2-27ee-c400-fd654b07bf3d.jpg"
"NK1103","ikatdoek","hoogte 245 cm; breedte 88 cm","NK_collectie/images_remove_frame/5c6ded4e-17be-de08-3f60-b39453f3ffeb.jpg"
"NK1104","ikatdoek","hoogte 90 cm; breedte 87 cm","NK_collectie/images_remove_frame/05de830e-34ea-3a83-907b-e716a8d01cf0.jpg"
"NK111","porseleinkast","hoogte 216 cm; breedte 181 cm; ""diepte / diameter"" 62 cm","NK_collectie/images_remove_frame/988bb69b-5239-843c-efa1-d635395b2ba9.jpg"
"NK111","porseleinkast","hoogte 216 cm; breedte 181 cm; ""diepte / diameter"" 62 cm","NK_collectie/images_remove_frame/e0e11ec9-3349-8844-e327-4be1363f600e.jpg"
"NK1113","ikatdoek","hoogte 260 cm; breedte 137 cm","NK_collectie/images_remove_frame/cbf59ad9-6daa-bdd0-a93f-f3082a489af0.jpg"
"NK1114","doek","hoogte 86 cm; breedte 234 cm","NK_collectie/images_remove_frame/78bb5400-b017-4475-2ab8-1ef0adc2d4d4.jpg"
"NK1118","doek","hoogte 328 cm; breedte 31 cm","NK_collectie/images_remove_frame/b5694ef2-adf2-f96f-e4de-7c2e51c25b24.jpg"
"NK112","hangoortafel","hoogte 74 cm; breedte 151 cm; ""diepte / diameter"" 122.5 cm","NK_collectie/images_remove_frame/ae1104f1-ad64-4c31-d61d-6b2b063547d8.jpg"
"NK112","hangoortafel","hoogte 74 cm; breedte 151 cm; ""diepte / diameter"" 122.5 cm","NK_collectie/images_remove_frame/f3dc5b01-16a2-e087-8059-2d1ee7fb31a0.jpg"
"NK1120","ikatdoek","hoogte 121 cm; breedte 116 cm","NK_collectie/images_remove_frame/4eeccf7e-7d66-c716-eeb8-cfc492c6ba5a.jpg"
"NK1123","kleed","hoogte 270 cm; breedte 152 cm","NK_collectie/images_remove_frame/84233f67-d613-31d2-a9ff-3dc6342fad45.jpg"
"NK1125","doek","hoogte 584 cm; breedte 107 cm","NK_collectie/images_remove_frame/06eb4037-0d00-e0e0-0801-a8f4011856bd.jpg"
"NK1125","doek","hoogte 584 cm; breedte 107 cm","NK_collectie/images_remove_frame/c56e6891-4e48-eaf0-7477-80f0f8906f39.jpg"
"NK1128","doek","hoogte 84 cm; breedte 146 cm","NK_collectie/images_remove_frame/50a18e48-f536-7661-4643-e9903b2afb5b.jpg"
"NK1129","doek","hoogte 170 cm; breedte 107 cm","NK_collectie/images_remove_frame/a8644e92-f16e-783f-2c5b-bc66ddc033e6.jpg"
"NK113","canapé","hoogte 94 cm; breedte 183 cm; diepte 77 cm","NK_collectie/images_remove_frame/7b2dcd0c-3a72-ed12-d3a5-b864007d7d52.jpg"
"NK113","canapé","hoogte 94 cm; breedte 183 cm; diepte 77 cm","NK_collectie/images_remove_frame/934811fe-34e6-443a-3fa3-901394a4cd9b.jpg"
"NK113","canapé","hoogte 94 cm; breedte 183 cm; diepte 77 cm","NK_collectie/images_remove_frame/37eb6ddd-b392-d543-a6bd-ec316f8aac05.jpg"
"NK1132","doek","hoogte 71 cm; breedte 171 cm","NK_collectie/images_remove_frame/16f41667-45d4-96e0-a936-e65f85b2d419.jpg"
"NK1132","doek","hoogte 71 cm; breedte 171 cm","NK_collectie/images_remove_frame/3f5cf01e-0f13-aa4b-ae14-ddd037310c8c.jpg"
"NK1133","ikatdoek","hoogte 91 cm; breedte 178 cm","NK_collectie/images_remove_frame/dc6238d7-13ca-0768-c13e-62289001cb45.jpg"
"NK1135","doek","hoogte 128 cm; breedte 118 cm","NK_collectie/images_remove_frame/85738301-2175-ae88-71ef-830ff3e8a0a4.jpg"
"NK1136","doek","hoogte 117 cm; breedte 116 cm","NK_collectie/images_remove_frame/51ec3704-f521-b19b-b2c0-df85a82c82db.jpg"
"NK1138","ikatdoek","hoogte 182 cm; breedte 67 cm","NK_collectie/images_remove_frame/e0c9aff5-3f47-2f06-11c2-ee8bd939f68b.jpg"
"NK1140","doek","hoogte 138 cm; breedte 179 cm","NK_collectie/images_remove_frame/312812da-582a-fd66-59f8-9ba4629a3ecb.jpg"
"NK1141","doek","hoogte 177 cm; breedte 120 cm","NK_collectie/images_remove_frame/ab15a133-70ff-8716-083c-d7cb585114e9.jpg"
"NK115","canapé","hoogte 94 cm; breedte 125 cm; ""diepte / diameter"" 62 cm","NK_collectie/images_remove_frame/4b5c4645-5be1-031e-b427-e5b25e93168a.jpg"
"NK115","canapé","hoogte 94 cm; breedte 125 cm; ""diepte / diameter"" 62 cm","NK_collectie/images_remove_frame/d163b4b3-b70f-5932-2e24-387151c99d34.jpg"
"NK115","canapé","hoogte 94 cm; breedte 125 cm; ""diepte / diameter"" 62 cm","NK_collectie/images_remove_frame/c7d13448-8546-da20-b8fb-da28978827f5.jpg"
"NK115","canapé","hoogte 94 cm; breedte 125 cm; ""diepte / diameter"" 62 cm","NK_collectie/images_remove_frame/46741d4c-2816-0f4d-1040-9356b17d8e38.jpg"
"NK117-A","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/6d64e4a5-c32a-f828-7079-c648b026fce5.jpg"
"NK117-A","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/d8adb908-e835-83ef-abca-32ad4fcabc59.jpg"
"NK117-A","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/0b46e2f8-8fbc-100d-8ff7-1780b356ed76.jpg"
"NK117-A","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/2ab490dd-5566-53ec-2367-05c425163110.jpg"
"NK117-A-F","stoel","  ","NK_collectie/images_remove_frame/baec580e-258a-e47a-de08-44317b2033f0.jpg"
"NK117-B","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/7f5360c5-c2c4-2a31-fbed-7e0a04bab09f.jpg"
"NK117-B","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/25baca0d-5e1e-130e-9351-0943d28bfb1f.jpg"
"NK117-B","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/1faa0ca4-51c0-8e78-1f29-6f9860b67886.jpg"
"NK117-B","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/2ab490dd-5566-53ec-2367-05c425163110.jpg"
"NK117-C","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/7c353d48-f601-7670-4c8d-af8ded8258f9.jpg"
"NK117-C","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/fbd03cb8-43b0-7646-e1a7-b17c7013b57b.jpg"
"NK117-C","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/ec6151c1-59ff-62d8-2de7-4098de5b2cf6.jpg"
"NK117-C","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/2ab490dd-5566-53ec-2367-05c425163110.jpg"
"NK117-D","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/d4f7b3bd-02c1-f600-811d-31a58d387099.jpg"
"NK117-D","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/c3e59771-5ae6-c4f4-864d-f137037dae49.jpg"
"NK117-D","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/42e94973-9a2c-4547-3615-67707b201ec8.jpg"
"NK117-D","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/2ab490dd-5566-53ec-2367-05c425163110.jpg"
"NK117-E","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/8f65843d-25aa-2eea-65c7-2228fcec81fe.jpg"
"NK117-E","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/da1c22f2-83f2-ed80-a7fa-a1f30ad1e48f.jpg"
"NK117-E","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/2a78ca49-7b7d-c567-d036-7715eb76fdd8.jpg"
"NK117-E","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/2ab490dd-5566-53ec-2367-05c425163110.jpg"
"NK117-F","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/a2d1b0f7-f324-3b9e-03c9-2f3e0745a1f2.jpg"
"NK117-F","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/4022f3df-39e6-dc26-8e77-e5513c20c94f.jpg"
"NK117-F","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/a90e362d-0266-41a7-994c-cd86dd018fcf.jpg"
"NK117-F","stoel","hoogte 104.5 cm; breedte 58 cm; diepte 52 cm","NK_collectie/images_remove_frame/2ab490dd-5566-53ec-2367-05c425163110.jpg"
"NK119-A","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/8eb37f64-24cf-a439-fb99-67c1364f4142.jpg"
"NK119-A","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/9c5c011e-2dbb-a31b-d93f-0ca072296403.jpg"
"NK119-A","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/9b808fb9-7ab3-f8a7-45e4-4e69308dbaa5.jpg"
"NK119-A","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/8c371b8f-9643-696b-5289-9b4d7520a6b0.jpg"
"NK119-B","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/ba35aad7-0f12-88e0-971f-cf6572e0a58d.jpg"
"NK119-B","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/8e6b516a-b1c4-b4b5-55dd-2264e2c3b5e3.jpg"
"NK119-B","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/6ab611b2-f994-9a97-2ef5-9e17e6064110.jpg"
"NK119-B","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/8c371b8f-9643-696b-5289-9b4d7520a6b0.jpg"
"NK119-C","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/eef35f54-56fd-23fb-986f-c6ec325ed687.jpg"
"NK119-C","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/e7fcd322-fd11-534d-46b2-9681f557af97.jpg"
"NK119-C","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/3b27fea7-f75b-8072-bafc-8341e55c9115.jpg"
"NK119-C","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/8c371b8f-9643-696b-5289-9b4d7520a6b0.jpg"
"NK119-D","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/2a5ed317-448a-1c93-3eb3-dee43a298365.jpg"
"NK119-D","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/9dc0e8cf-92f0-12cc-0c3d-3cabfd79231d.jpg"
"NK119-D","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/ce550a44-88b2-76b8-2027-333e9d5a3250.jpg"
"NK119-D","stoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/8c371b8f-9643-696b-5289-9b4d7520a6b0.jpg"
"NK119-E","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/76f518d7-55d2-2741-1794-540d7dd59ff8.jpg"
"NK119-E","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/94f9dd7f-ba76-57bb-4cac-380b077a66c8.jpg"
"NK119-E","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/4caad865-29f8-2688-82c8-2dab0903bdb9.jpg"
"NK119-E","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/24666d5d-55e3-852a-caa6-125b529d9ac3.jpg"
"NK119-F","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/99932010-b7dd-e403-b507-fad621cbbbac.jpg"
"NK119-F","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/16a2e1eb-3099-2fe1-0f7c-53b50c01d13c.jpg"
"NK119-F","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/c1d1fc09-feaf-edfe-4224-91da9f8d8f12.jpg"
"NK119-F","armstoel","hoogte 98 cm; breedte 61 cm; diepte 59 cm","NK_collectie/images_remove_frame/24666d5d-55e3-852a-caa6-125b529d9ac3.jpg"
"NK1199","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/7d0cbd94-da0f-7c94-419d-1037f38a4164.jpg"
"NK1199","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/8ac241cb-dd59-2177-43ca-5dd2d0425477.jpg"
"NK12","vierdeurskast","hoogte 218 cm; breedte 183 cm; diepte 75.5 cm","NK_collectie/images_remove_frame/a2e41c72-c95a-f9b6-4633-13fb2999b0f8.jpg"
"NK12","vierdeurskast","hoogte 218 cm; breedte 183 cm; diepte 75.5 cm","NK_collectie/images_remove_frame/21d7bfe7-7966-7b35-2b5b-1ba3dec5914a.jpg"
"NK12","vierdeurskast","hoogte 218 cm; breedte 183 cm; diepte 75.5 cm","NK_collectie/images_remove_frame/96c54eee-1747-1cd1-992d-0a6092376471.jpg"
"NK12","vierdeurskast","hoogte 218 cm; breedte 183 cm; diepte 75.5 cm","NK_collectie/images_remove_frame/971d1b94-ad8f-7750-18b1-3fcff4bc73e6.jpg"
"NK1200","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e7cb191a-89ec-bb25-e4db-1a3c7e433dca.jpg"
"NK1200","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/6023439a-4eba-f9e1-cac3-840652d2e97d.jpg"
"NK1201","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e024e96d-8b62-6843-b3d4-2528e75e0d88.jpg"
"NK1202","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e024e96d-8b62-6843-b3d4-2528e75e0d88.jpg"
"NK1203","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e024e96d-8b62-6843-b3d4-2528e75e0d88.jpg"
"NK1204","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e024e96d-8b62-6843-b3d4-2528e75e0d88.jpg"
"NK1205","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/b5055c0b-5eed-afb0-75e2-cc262057923b.jpg"
"NK1205","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e49c2bd6-f4bc-dcde-cc09-832bbb3114d7.jpg"
"NK1206","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/4dc24df9-57a4-29b3-6177-67d2ca4529f0.jpg"
"NK1206","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/2bad91c9-2309-b72f-7828-88e0c63890a7.jpg"
"NK1207","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/57f1033e-a3ec-dbad-1179-458191f7e3c1.jpg"
"NK1207","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/064c3bc2-2c12-4d3b-9552-e2214a543f7d.jpg"
"NK1209","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/0b0fe3ff-90ab-8454-fbb6-88b738268293.jpg"
"NK1209","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/a3f57fb8-8291-f601-ff90-982d763cf9a3.jpg"
"NK121-A","armstoel","hoogte 89 cm; breedte 55.5 cm; ""diepte / diameter"" 48 cm","NK_collectie/images_remove_frame/a614b34c-ff1e-e369-96c6-9fc3f65420a7.jpg"
"NK121-A-B","armstoel","  ","NK_collectie/images_remove_frame/a614b34c-ff1e-e369-96c6-9fc3f65420a7.jpg"
"NK121-B","armstoel","hoogte 89 cm; breedte 55.5 cm; ""diepte / diameter"" 48 cm","NK_collectie/images_remove_frame/a614b34c-ff1e-e369-96c6-9fc3f65420a7.jpg"
"NK1212","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/dd666ef8-8622-6641-60b9-5c05e4f8fcf8.jpg"
"NK1212","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/321ecfd0-6374-a7f0-45c1-2574b399b98d.jpg"
"NK1214","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/5d8884cf-e69c-9a36-1081-601208735bb2.jpg"
"NK1215","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/8b9fe8d5-604d-2e86-6d70-1adaeac063cf.jpg"
"NK1215","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e5edffb1-4e1d-7e3e-7614-397d63055d31.jpg"
"NK1216","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/8a564486-21e0-7d73-0734-c51adb4fee92.jpg"
"NK1216","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/e43dcc3c-604f-8dca-c217-c41c4a8b878a.jpg"
"NK1217","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/0b0eb02a-e00e-05db-9057-7eeadf12d51f.jpg"
"NK1217","tegel","hoogte 12.5 cm; breedte 12.5 cm","NK_collectie/images_remove_frame/1f195471-5022-7f3d-9de2-db5393dd5c5b.jpg"
"NK1218","tegelveld","hoogte 41.7 cm; breedte 41.7 cm; diepte 2 cm","NK_collectie/images_remove_frame/94c6df22-35ec-a7cd-5ac4-60c3b0c066e1.jpg"
"NK1219","kopergravure","hoogte 40 cm; breedte 52 cm","NK_collectie/images_remove_frame/c7bfc783-a4dc-a450-e784-539130b5f28a.jpg"
"NK1219","kopergravure","hoogte 40 cm; breedte 52 cm","NK_collectie/images_remove_frame/4d275e7e-7ff1-620b-9de7-e7f8a8cdeb6d.jpg"
"NK122-A","stoel","hoogte 99 cm; breedte 53.5 cm; ""diepte / diameter"" 48 cm","NK_collectie/images_remove_frame/6a4b259c-67b6-f7f9-7012-67a32eefa601.jpg"
"NK122-A","stoel","hoogte 99 cm; breedte 53.5 cm; ""diepte / diameter"" 48 cm","NK_collectie/images_remove_frame/098504fb-3e11-bcdc-1ce4-f854dd812b32.jpg"
"NK122-A","stoel","hoogte 99 cm; breedte 53.5 cm; ""diepte / diameter"" 48 cm","NK_collectie/images_remove_frame/1a0320f2-fb67-54e5-df4b-824ea0e0ea85.jpg"
"NK122-A","stoel","hoogte 99 cm; breedte 53.5 cm; ""diepte / diameter"" 48 cm","NK_collectie/images_remove_frame/bbb359a3-a7c8-3b01-dc76-c7cbb5fb1ef4.jpg"
"NK122-A-H","stoel","  ","NK_collectie/images_remove_frame/bbb359a3-a7c8-3b01-dc76-c7cbb5fb1ef4.jpg"
"NK122-A-H","stoel","  ","NK_collectie/images_remove_frame/e9180dec-0569-7f9f-5fc8-558384fc9ae0.jpg"
"NK122-B","stoel","hoogte 100 cm; breedte 55 cm; diepte 61 cm","NK_collectie/images_remove_frame/56000885-2fad-4e54-4e00-0297717aaf58.jpg"
"NK122-B","stoel","hoogte 100 cm; breedte 55 cm; diepte 61 cm","NK_collectie/images_remove_frame/f8705c15-f44b-092e-7d67-cdf254d35bdb.jpg"
"NK122-B","stoel","hoogte 100 cm; breedte 55 cm; diepte 61 cm","NK_collectie/images_remove_frame/0f42f007-747a-22ca-2e9f-62185d5e2a81.jpg"
"NK122-B","stoel","hoogte 100 cm; breedte 55 cm; diepte 61 cm","NK_collectie/images_remove_frame/bbb359a3-a7c8-3b01-dc76-c7cbb5fb1ef4.jpg"
"NK122-C","stoel","hoogte 99 cm; breedte 53.5 cm; diepte 48 cm","NK_collectie/images_remove_frame/043f0c93-3b46-fd09-c596-38766b70d766.jpg"
"NK122-C","stoel","hoogte 99 cm; breedte 53.5 cm; diepte 48 cm","NK_collectie/images_remove_frame/68a8334c-7c32-5a3b-aa24-6154201ee243.jpg"
"NK122-C","stoel","hoogte 99 cm; breedte 53.5 cm; diepte 48 cm","NK_collectie/images_remove_frame/2f32802e-6d71-fc45-bfc0-2f268777baf3.jpg"
